날짜,제목,글쓴이,조회,공감,비공감
2022.02.04 12:14,오늘도 양아치 쉐리 등장...,dyse****,390,3,1
2022.02.04 09:27,"한국팩키지 상갔네요
				[1]",hjwj****,702,5,0
2022.02.03 15:54,KOSDAQ 지수가 양봉캔들 마무리되면서,okky****,278,3,2
2022.02.02 20:01,해외지수가 연일 상승 랠리군요,okky****,322,3,1
2022.01.29 05:38,"KOSDAQ 지수가 월요일 한 번만 더
				[1]",okky****,570,2,1
2022.01.28 09:56,단씨~,colo****,273,2,0
2022.01.28 11:38,[삭제된 게시물의 답글]실적발표 주목,mees****,321,2,0
2022.01.28 00:54,3년동안 30프로 오름,ksm1****,398,2,1
2022.01.27 15:45,욕심내지 말고 15% 수익,rcu3****,275,1,0
2022.01.27 15:31,오늘도 안디져,colo****,175,1,0
2022.01.27 13:43,13천까지 빼라,wsys****,174,1,0
2022.01.27 13:25,숨통 막히네 이제 좀 그만해랴,okky****,173,1,0
2022.01.27 11:43,단씨,colo****,161,1,0
2022.01.27 10:10,아비귀환이네,okky****,183,0,1
2022.01.27 08:06,나스닥 반등 성공,okky****,177,0,0
2022.01.26 22:29,"전세계 선물지수 일제히
				[1]",okky****,234,0,1
2022.01.26 22:11,"지수하락 13천 매수타임
				[1]",wsys****,185,0,1
2022.01.26 20:24,과매도가 심했네,okky****,166,0,0
2022.01.26 16:39,개잡주라 하지마라 이게 다...푸틴,okky****,182,1,2
2022.01.26 11:14,"이제는 가치주가 빛을 ( 기대하시라)
				[3]",open****,560,0,5
2022.01.26 11:05,증시 눈치보구있네 시부렁시키,tmdw****,153,0,0
2022.01.26 08:50,"전세계 선물지수 일제히 상승중...
				[1]",okky****,267,2,0
2022.01.26 08:48,미증시 선물 상승중,okky****,145,0,0
2022.01.26 05:58,러시아 우크라이나 침공 가능성 없음,okky****,173,0,0
2022.01.26 05:51,"급반등 마감
				[1]",okky****,157,0,1
2022.01.25 23:45,주식투자는 기다림의 미학이다,job5****,167,0,2
2022.01.25 18:15,"느긋하게 12자 매수
				[2]",rcu3****,309,1,2
2022.01.25 17:53,"제지주  관심
				[1]",janu****,222,2,1
2022.01.25 17:16,어이~,colo****,152,2,0
2022.01.25 15:48,에혀 지수 영향이 크네...오늘밤,okky****,168,2,0
2022.01.25 14:46,해성 디에스는 오르는데 이시키는 머하는거...,tmdw****,179,1,0
2022.01.25 11:06,지수가 개판으로 가니.....,okky****,192,0,0
2022.01.25 11:02,"13200원에 아가리 쩍 벌리고 기다리고...
				[1]",okky****,185,0,0
2022.01.25 10:46,14천 이하로 떨꿔주라 매수하게 ㅎ,wsys****,148,0,0
2022.01.24 21:18,"해성 곧 호재 발표임박
				[2]",wsys****,602,3,3
2022.01.24 10:14,개다운행동~,wlsd****,277,0,0
2022.01.21 10:45,하나개투가  외국인  검은  머리  창구...,june****,318,1,0
2022.01.21 03:54,제2의 컴투스,9041****,388,0,0
2022.01.20 21:59,주담한테 배당하거나 자사주 매입하라고 전...,blac****,350,0,0
2022.01.20 18:21,주식 40년 노하우,jki4****,420,1,1
2022.01.20 15:31,이야~~쩌네,dhfk****,424,4,1
2022.01.20 13:17,물량,hj24****,254,1,1
2022.01.20 13:07,자사주 매입 좀 해라,blac****,214,1,1
2022.01.20 12:43,무겁기가,hj24****,225,1,1
2022.01.20 12:06,[삭제된 게시물의 답글]종가는 늘 보합이...,lolp****,188,1,0
2022.01.20 10:51,"오늘은 15300원만 가자
				[2]",bono****,363,2,1
2022.01.20 10:47,내 인생을 올이ㅔㄴ하ㅔ겟아,bono****,240,1,0
2022.01.20 10:44,장기투자로 좋아보이는데용?,bono****,256,4,2
2022.01.19 19:39,"주식 40년 노하우
				[1]",jki4****,728,10,0
2022.01.19 09:56,"지주회사 전환 마무리..
				[4]",8912****,983,10,2
2022.01.20 11:16,지주회사 전환 마무리..,8912****,194,0,0
2022.01.18 13:31,"해성디에스 한국제지 실적보면 팔생각없다
				[3]",h126****,1153,13,1
2022.01.18 09:11,또 꼬리네,gls4****,216,0,0
2022.01.17 21:38,가겠어..,ddam****,296,1,0
2022.01.17 12:47,"우선주가
				[1]",icef****,623,3,1
2022.01.17 11:34,보니까,hyes****,357,2,1
2022.01.15 09:44,"기다려바바.
				[3]",pt77****,581,2,3
2022.01.14 16:28,"우선주 어때요?
				[3]",only****,618,1,0
2022.01.14 11:38,퍼온글입니다,eeu7****,478,0,1
2022.01.14 11:18,여기,hyes****,244,0,0
2022.01.13 10:36,공기가,cmw8****,310,0,0
2022.01.13 10:06,지수 오를때 찔끔,dudw****,223,0,0
2022.01.12 13:12,지수가 폭등하네,lark****,379,0,0
2022.01.11 19:33,"여긴 오를일이 없나
				[1]",jdk2****,532,0,0
2022.01.11 15:37,"오늘 왜 이렇게...
				[1]",dlgu****,637,0,0
2022.01.11 10:39,"너무 티나는거 아니냐? 자회사 내리고
				[4]",youn****,1043,2,0
2022.01.11 01:04,세력오빠들,pios****,407,1,0
2022.01.10 18:54,"멜파스 낼간다
				[1]",rnlt****,622,4,1
2022.01.10 14:12,미세먼지가 많은 날이네요~건강조심,tjsg****,297,1,0
2022.01.10 13:28,자냐?,tmdw****,253,0,0
2022.01.10 12:32,"긴축 금리인상 최대 수혜주 해성산업
				[1]",h126****,881,7,2
2022.01.10 11:13,"14700원에 신용미수 몰빵했습니다
				[4]",lark****,882,3,5
2022.01.10 10:49,"상한가 가즈아!!!
				[1]",kmc3****,439,1,2
2022.01.09 17:11,내일 누르면 발담궈보까?,lunc****,403,2,1
2022.01.09 14:44,우선주는 모르겠고...,dlgu****,385,0,1
2022.01.07 22:06,저거매집봉인데 상은개뿔..,lunc****,489,2,1
2022.01.07 21:37,"저....여기가  월요일 상친다는....
				[1]",godo****,697,4,2
2022.01.07 16:40,"이거 왜 단일가여?
				[3]",kmc3****,1393,1,0
2022.01.07 14:49,자,blue****,382,0,0
2022.01.07 14:00,자드가쟈,swan****,315,0,0
2022.01.07 13:18,"해성우
				[1]",sbp4****,417,1,1
2022.01.07 13:13,오후에 함 가자,gcgi****,226,0,0
2022.01.07 12:39,개미새뀌들 이제매수하네,wjsd****,289,1,0
2022.01.07 12:34,우선주,you2****,213,0,1
2022.01.07 10:57,이놈 완전 조루 발바리네,gusd****,248,0,1
2022.01.07 10:26,14300,hkse****,276,0,0
2022.01.07 10:22,먼일이래?,blac****,214,0,0
2022.01.07 10:18,안팔앗는데,qkqh****,228,1,0
2022.01.07 10:18,"※※16250원.52주신고가~!!!!!+...
				[2]",ehdu****,354,1,1
2022.01.07 10:15,[삭제된 게시물의 답글]16250원에 팔...,abc1****,169,0,0
2022.01.07 10:13,새로운 가족분들 반갑습니다.,mhka****,202,2,0
2022.01.07 10:13,딘할배,hkse****,158,0,0
2022.01.07 10:12,뭔가 좋은 소식 여럿 나올 거 같네요.,8912****,209,0,0
2022.01.07 10:07,머야 그냥 피뢰침이였네 ㅠㅠ,emer****,199,1,0
2022.01.07 10:01,"ㅋㅋㅋ
				[1]",67ah****,271,1,0
2022.01.07 10:00,가자고 ㅅㅅㅅ 처올려,ybk1****,149,0,0
2022.01.07 09:59,+15% 수익 감사합니다. 먼저 가보겠습...,saey****,172,2,0
2022.01.07 09:57,ㅋㅋㅋ,sssh****,164,0,0
2022.01.07 09:56,ㅌ ㅌ ㅌ ㅌ ㅌ ㅌ ㅌ,blue****,154,1,0
2022.01.07 09:53,ㅋㅋㅋㅋㅋ,zexy****,143,0,0
2022.01.07 09:51,?,sssh****,157,0,0
2022.01.07 09:48,"매출영익이정도인데 주가가만히있던종목이있네...
				[2]",kore****,514,3,0
2022.01.07 09:48,오오 가즈아,emer****,154,0,0
2022.01.06 20:40,영익 점점,cdk2****,348,0,0
2022.01.06 14:03,※※튕겨나갈때되따.~!!!!☞☞,ehdu****,242,0,0
2022.01.05 23:58,"형들나 진짜 궁금한데 여기 재무 개쩌는데...
				[3]",rmsk****,870,1,0
2022.01.05 10:31,※※챠트가기가막혀.차트가기가막혀,ehdu****,395,2,0
2022.01.03 18:24,"뜬금 많이올랏네
				[1]",qkqh****,818,0,0
2022.01.03 12:10,"천천히 상승하길~
				[1]",leej****,734,5,1
