,일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
316,2022/04/14,620000,21000,3.51,602000,620000,597000,530368,325198509000,42634008600000,68764530
317,2022/04/15,613000,-7000,-1.13,607000,620000,606000,229976,141422467000,42152656890000,68764530
318,2022/04/18,601000,-12000,-1.96,607000,616000,600000,165229,99839181000,41327482530000,68764530
319,2022/04/19,610000,9000,1.5,606000,614000,605000,117792,71735654000,41946363300000,68764530
320,2022/04/20,607000,-3000,-0.49,610000,612000,600000,171244,103695386000,41740069710000,68764530
321,2022/04/21,610000,3000,0.49,611000,623000,609000,175316,107615836000,41946363300000,68764530
322,2022/04/22,596000,-14000,-2.3,603000,605000,590000,198306,118387111000,40983659880000,68764530
323,2022/04/25,578000,-18000,-3.02,583000,588000,573000,247639,143466464000,39745898340000,68764530
324,2022/04/26,581000,3000,0.52,581000,590000,580000,144403,84444614000,39952191930000,68764530
325,2022/04/27,590000,9000,1.55,560000,591000,560000,264329,152603404000,40571072700000,68764530
326,2022/04/28,598000,8000,1.36,608000,608000,583000,301269,179049543000,41121188940000,68764530
327,2022/04/29,611000,13000,2.17,604000,628000,600000,402673,248105260000,42015127830000,68764530
328,2022/05/02,611000,0,0.0,604000,613000,601000,194770,118107795000,42015127830000,68764530
329,2022/05/03,624000,13000,2.13,614000,630000,608000,272983,169594360000,42909066720000,68764530
330,2022/05/04,612000,-12000,-1.92,630000,635000,611000,201083,124538227000,42083892360000,68764530
331,2022/05/06,617000,5000,0.82,605000,619000,604000,305865,186838569000,42427715010000,68764530
332,2022/05/09,591000,-26000,-4.21,609000,615000,591000,233996,140467811000,40639837230000,68764530
333,2022/05/10,593000,2000,0.34,576000,597000,568000,388795,226675694960,40777366290000,68764530
334,2022/05/11,584000,-9000,-1.52,587000,591000,575000,277659,161505706000,40158485520000,68764530
335,2022/05/12,564000,-20000,-3.42,571000,584000,564000,316270,180579486412,38783194920000,68764530
336,2022/05/13,589000,25000,4.43,569000,593000,569000,247619,144558491000,40502308170000,68764530
337,2022/05/16,587000,-2000,-0.34,598000,603000,581000,140125,82896886000,40364779110000,68764530
338,2022/05/17,591000,4000,0.68,589000,594000,587000,132614,78271223000,40639837230000,68764530
339,2022/05/18,603000,12000,2.03,599000,607000,592000,202035,121296714000,41465011590000,68764530
340,2022/05/19,591000,-12000,-1.99,586000,596000,586000,193112,114079588000,40639837230000,68764530
341,2022/05/20,605000,14000,2.37,595000,610000,594000,280576,169244382000,41602540650000,68764530
342,2022/05/23,611000,6000,0.99,615000,623000,606000,213765,130759035000,42015127830000,68764530
343,2022/05/24,585000,-26000,-4.26,614000,614000,583000,315943,187558235000,40227250050000,68764530
344,2022/05/25,588000,3000,0.51,590000,592000,579000,232037,136277498000,40433543640000,68764530
345,2022/05/26,582000,-6000,-1.02,591000,593000,579000,203198,118907746000,40020956460000,68764530
346,2022/05/27,590000,8000,1.37,590000,596000,585000,196176,115627732000,40571072700000,68764530
347,2022/05/30,581000,-9000,-1.53,597000,598000,569000,392919,227225071000,39952191930000,68764530
348,2022/05/31,575000,-6000,-1.03,576000,580000,564000,586302,335088201000,39539604750000,68764530
349,2022/06/02,569000,-6000,-1.04,569000,572000,563000,246437,139935438000,39127017570000,68764530
350,2022/06/03,569000,0,0.0,573000,575000,566000,193614,110347970000,39127017570000,68764530
351,2022/06/07,536000,-33000,-5.8,562000,564000,536000,492451,268695738000,36857788080000,68764530
352,2022/06/08,547000,11000,2.05,546000,551000,542000,260244,142329577000,37614197910000,68764530
353,2022/06/09,556000,9000,1.65,547000,556000,539000,419645,231050350364,38233078680000,68764530
354,2022/06/10,560000,4000,0.72,549000,563000,548000,194053,107995685000,38508136800000,68764530
355,2022/06/13,549000,-11000,-1.96,546000,560000,546000,208536,114885340000,37751726970000,68764530
356,2022/06/14,531000,-18000,-3.28,538000,539000,518000,440669,232957060000,36513965430000,68764530
357,2022/06/15,528000,-3000,-0.56,534000,537000,521000,218355,115397559000,36307671840000,68764530
358,2022/06/16,549000,21000,3.98,537000,563000,537000,324363,179292784000,37751726970000,68764530
359,2022/06/17,556000,7000,1.28,541000,565000,535000,397490,220991490000,38233078680000,68764530
360,2022/06/20,559000,3000,0.54,560000,573000,548000,253537,141866351000,38439372270000,68764530
361,2022/06/21,572000,13000,2.33,569000,577000,564000,258060,147213140000,39333311160000,68764530
362,2022/06/22,537000,-35000,-6.12,574000,575000,537000,322294,177124314000,36926552610000,68764530
363,2022/06/23,533000,-4000,-0.74,537000,550000,532000,276032,148932648000,36651494490000,68764530
364,2022/06/24,550000,17000,3.19,534000,552000,527000,267270,144074447000,37820491500000,68764530
365,2022/06/27,569000,19000,3.45,563000,577000,561000,257213,146301753000,39127017570000,68764530
366,2022/06/28,581000,12000,2.11,568000,581000,565000,235259,135033955000,39952191930000,68764530
367,2022/06/29,570000,-11000,-1.89,571000,579000,569000,172702,98937812000,39195782100000,68764530
368,2022/06/30,532000,-38000,-6.67,564000,569000,532000,460818,248496695000,36582729960000,68764530
